player_id,contestantShortName,shirt_number,team_uuid,age,last_name,first_name,player,squad_position,contestantName,squad_position_detailed,date_of_birth,contestantCode,player_uuid,contestantClubName,team_id,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
450542,Stoke,21,4qioq44vcv619vnyy2rpovk4e,23.65,Rak-Sakyi,Jesurun,Jesurun Rak-Sakyi,Forward,Stoke City FC,Winger,2002-10-05,STO,ald5oocxwh4pip8fw6v3ym8h6,Stoke City,110,15.0,801.0,2.0,2.79,-0.79,14.0,5.0,14.29,0.2,2.0,2.79,-0.79,14.0,5.0,14.29,0.2,801.0,15.0,12.0,12.0,6.15,0.0,1.177,1.176,0.0,0.0,197.0,152.0,77.16,72.0,50.0,69.44,5.0,1.0,20.0,2.0,2.0,100.0,15.0,85.0,1045.876,45.0,533.19,4.0,0.0,6.0,0.0,12.304,11.849,19.0,3.0,29.0,1.0,8.0,69.0,35.0,50.725,21.0,5.0,23.81,3.0,0.0,10.0,0.0,2.0,,,,,,,,,,,
451284,Coventry,27,dacoc20k0n3fxu4zek8wufmko,25.73,van Ewijk,Milan,Milan van Ewijk,Defender,Coventry City FC,Full Back,2000-09-08,COV,etzj9ltadjsvkmahib7hor90q,Coventry City,9,44.0,3784.0,0.0,1.1,-1.1,22.0,1.0,0.0,0.05,0.0,1.1,-1.1,22.0,1.0,0.0,0.05,3784.0,44.0,46.0,27.0,1.78,23.91,5.92,5.36,8.0,8.0,1542.0,1247.0,80.87,482.0,353.0,73.24,110.0,20.0,18.18,2.0,2.0,100.0,44.0,393.0,4669.048,234.0,2486.19,6.0,0.0,11.0,3.0,11.881,10.625,93.0,53.0,158.0,12.0,112.0,266.0,132.0,49.624,69.0,32.0,46.377,8.0,0.0,38.0,0.0,2.0,,,,,,,,,,,
451738,Derby,2,3ptd7zlc5isrongig0wij2id4,26.85,Murkin,Derry John,Derry John Murkin,Defender,Derby County FC,0,1999-07-27,DER,a02jtmvlc1tlstvt96pa1hisq,Derby County,24,12.0,984.0,0.0,0.2,-0.2,7.0,0.0,0.0,0.03,0.0,0.2,-0.2,7.0,0.0,0.0,0.03,984.0,12.0,16.0,10.0,2.98,18.75,1.735,1.471,3.0,3.0,354.0,270.0,76.27,126.0,91.0,72.22,32.0,6.0,18.75,0.0,0.0,0.0,12.0,62.0,593.831,25.0,178.815,2.0,0.0,3.0,1.0,9.578,7.153,24.0,14.0,42.0,3.0,58.0,61.0,38.0,62.295,36.0,20.0,55.556,1.0,0.0,7.0,1.0,1.0,,,,,,,,,,,
454656,Preston,10,5kq4izdz28qjaxoa6ujclwghj,26.84,Frökjaer-Jensen,Mads,Mads Frökjaer-Jensen,Midfielder,Preston North End FC,Central Midfielder,1999-07-29,PNE,13z6jj0jpv4z3c3uh9t7bz9m2,Preston North End,107,18.0,499.0,2.0,0.75,1.25,5.0,3.0,40.0,0.15,2.0,0.75,1.25,5.0,3.0,40.0,0.15,499.0,18.0,4.0,4.0,2.26,0.0,0.316,0.316,0.0,0.0,182.0,126.0,69.23,88.0,56.0,63.64,12.0,1.0,8.33,0.0,0.0,0.0,18.0,64.0,791.826,32.0,363.195,0.0,0.0,1.0,0.0,12.372,11.35,11.0,3.0,25.0,0.0,3.0,55.0,26.0,47.273,17.0,4.0,23.529,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,
454667,Ipswich,12,8b523ujgl21tbc01me65q0aoh,26.81,Cajuste,Jens,Jens Cajuste,Midfielder,Ipswich Town FC,0,1999-08-10,IPS,2lvit204llltk13iglsa2tjah,Ipswich Town,40,30.0,1190.0,1.0,1.82,-0.82,17.0,5.0,5.88,0.11,1.0,1.82,-0.82,17.0,5.0,5.88,0.11,1190.0,30.0,15.0,10.0,1.95,13.33,1.617,1.593,3.0,3.0,520.0,428.0,82.31,176.0,130.0,73.86,10.0,3.0,30.0,5.0,4.0,80.0,27.0,183.0,2065.602,104.0,1183.56,4.0,0.0,3.0,0.0,11.287,11.38,22.0,10.0,61.0,3.0,17.0,126.0,61.0,48.413,29.0,15.0,51.724,2.0,0.0,15.0,0.0,0.0,,,,,,,,,,,
455084,Ipswich,3,8b523ujgl21tbc01me65q0aoh,26.42,Davis,Leif,Leif Davis,Defender,Ipswich Town FC,Full Back,1999-12-31,IPS,a9352zsh3xr7rcxs0jmho7o8a,Ipswich Town,40,37.0,3167.0,2.0,1.14,0.86,24.0,6.0,8.33,0.05,2.0,1.14,0.86,24.0,6.0,8.33,0.05,3167.0,37.0,69.0,34.0,2.67,44.93,8.897,4.32,4.0,2.0,1328.0,1047.0,78.84,495.0,358.0,72.32,109.0,19.0,17.43,6.0,0.0,0.0,37.0,344.0,4184.031,224.0,2501.1,5.0,0.0,11.0,1.0,12.163,11.166,31.0,32.0,124.0,5.0,83.0,165.0,96.0,58.182,104.0,61.0,58.654,5.0,0.0,23.0,1.0,11.0,,,,,,,,,,,
455784,Oxford,50,ahm0t06rup1bkd9z0mxl2lmph,24.63,Krastev,Filip,Filip Krastev,Midfielder,Oxford United FC,0,2001-10-15,OXF,f59t4bsy21u3d4n319rd6rfqi,Oxford United,106,16.0,857.0,1.0,0.94,0.06,13.0,4.0,7.69,0.07,1.0,0.94,0.06,13.0,4.0,7.69,0.07,857.0,16.0,13.0,12.0,5.45,0.0,0.307,0.306,1.0,1.0,228.0,177.0,77.63,81.0,53.0,65.43,2.0,0.0,0.0,0.0,0.0,0.0,16.0,120.0,1392.967,70.0,707.28,3.0,0.0,6.0,0.0,11.608,10.104,38.0,16.0,55.0,1.0,11.0,143.0,72.0,50.35,19.0,7.0,36.842,1.0,0.0,14.0,0.0,1.0,,,,,,,,,,,
456304,Middlesbrough,13,cq0jd5ztepqjjeikk5trb15vr,25.16,Strelec,David,David Strelec,Forward,Middlesbrough FC,0,2001-04-04,MID,eprihatu8znb0vq6kuaj38z1m,Middlesbrough,25,35.0,2077.0,8.0,10.28,-2.28,53.0,23.0,15.09,0.19,8.0,10.28,-2.28,53.0,23.0,15.09,0.19,2077.0,35.0,22.0,21.0,6.31,0.0,1.834,1.834,1.0,1.0,348.0,246.0,70.69,192.0,119.0,61.98,9.0,1.0,11.11,3.0,2.0,66.67,31.0,118.0,1285.052,64.0,634.41,8.0,0.0,6.0,1.0,10.89,9.913,9.0,4.0,41.0,2.0,14.0,102.0,33.0,32.353,82.0,28.0,34.146,2.0,0.0,19.0,0.0,9.0,,,,,,,,,,,
456350,Stoke,31,4qioq44vcv619vnyy2rpovk4e,24.28,Bazunu,Gavin,Gavin Bazunu,Goalkeeper,Stoke City FC,0,2002-02-20,STO,8jw1c54yfsk2m13uyl5yi5hm2,Stoke City,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2250.0,4320.0,52.0,1.0,36.0,55.0,60.44,-7.57,0.77,27.43
456354,Blackburn,7,ep3im6aygoatju4u3ws8v3mog,26.77,Kargbo,Augustus,Augustus Kargbo,Forward,Blackburn Rovers FC,0,1999-08-24,BLA,7ut2c9l7dt9fvc8g42zj527ai,Blackburn Rovers,5,10.0,445.0,1.0,1.65,-0.65,10.0,3.0,10.0,0.17,1.0,1.65,-0.65,10.0,3.0,10.0,0.17,445.0,10.0,4.0,3.0,3.9,0.0,0.64,0.64,1.0,1.0,78.0,52.0,66.67,37.0,22.0,59.46,14.0,5.0,35.71,1.0,1.0,100.0,10.0,52.0,698.399,29.0,451.815,1.0,0.0,1.0,0.0,13.431,15.58,7.0,2.0,23.0,0.0,3.0,54.0,23.0,42.593,14.0,4.0,28.571,0.0,0.0,7.0,0.0,4.0,,,,,,,,,,,
458297,Watford,17,4t83rqbdbekinxl5fz2ygsyta,24.38,Ekwah,Pierre,Pierre Ekwah,Midfielder,Watford FC,0,2002-01-15,WAT,3vodb1m9l4hcm9pruc063dtnu,Watford,57,7.0,273.0,0.0,0.1,-0.1,4.0,3.0,0.0,0.02,0.0,0.1,-0.1,4.0,3.0,0.0,0.02,273.0,7.0,3.0,3.0,1.97,0.0,0.234,0.234,0.0,0.0,154.0,130.0,84.42,52.0,39.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,542.056,25.0,252.63,2.0,0.0,0.0,0.0,10.841,10.105,8.0,4.0,23.0,1.0,4.0,20.0,14.0,70.0,10.0,6.0,60.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
459089,Hull,1,f0figafm2v9h8ofo6slajj7xf,26.19,Pandur,Ivor,Ivor Pandur,Goalkeeper,Hull City AFC,0,2000-03-25,HUL,5gnywqecwvt5yxied85hu4x2i,Hull City,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,4320.0,4410.0,98.0,1.0,65.0,150.0,69.77,5.23,1.08,69.23
460110,Birmingham,9,8kreqtde5jdktcib0kg7dknac,31.37,Furuhashi,Kyogo,Kyogo Furuhashi,Forward,Birmingham City FC,0,1995-01-20,BIR,96vt6e4xjci5gll0ogsnlfg89,Birmingham City,41,28.0,1007.0,1.0,5.35,-4.35,32.0,9.0,3.12,0.17,1.0,5.35,-4.35,32.0,9.0,3.12,0.17,1007.0,28.0,5.0,5.0,6.33,0.0,0.078,0.078,0.0,0.0,91.0,58.0,63.74,47.0,24.0,51.06,7.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,499.673,25.0,342.72,5.0,0.0,2.0,0.0,12.187,13.709,8.0,6.0,18.0,0.0,4.0,64.0,21.0,32.813,31.0,5.0,16.129,2.0,0.0,19.0,0.0,9.0,,,,,,,,,,,
461023,Blackburn,2,ep3im6aygoatju4u3ws8v3mog,24.45,Alebiosu,Ryan,Ryan Alebiosu,Defender,Blackburn Rovers FC,0,2001-12-17,BLA,2ytdtlvxm0ba22gsmk6vu4vhm,Blackburn Rovers,5,39.0,3196.0,1.0,0.79,0.21,22.0,5.0,4.55,0.04,1.0,0.79,0.21,22.0,5.0,4.55,0.04,3196.0,39.0,39.0,34.0,3.62,0.0,6.377,6.369,5.0,5.0,945.0,726.0,76.83,339.0,246.0,72.57,191.0,43.0,22.51,1.0,0.0,0.0,39.0,398.0,5542.601,246.0,3443.16,9.0,1.0,23.0,3.0,13.926,13.997,68.0,30.0,124.0,8.0,87.0,195.0,106.0,54.359,61.0,19.0,31.148,4.0,0.0,27.0,0.0,6.0,,,,,,,,,,,
461097,Derby,21,3ptd7zlc5isrongig0wij2id4,22.78,Rooney,Jake,Jake Rooney,Defender,Derby County FC,0,2003-08-22,DER,461097,Derby County,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
461102,Coventry,4,dacoc20k0n3fxu4zek8wufmko,25.33,Thomas,Bobby,Bobby Thomas,Defender,Coventry City FC,Central Defender,2001-01-30,COV,5raent8a0bdt01n7769n3dw16,Coventry City,9,33.0,2924.0,3.0,2.89,0.11,37.0,11.0,8.11,0.08,3.0,2.89,0.11,37.0,11.0,8.11,0.08,2924.0,33.0,28.0,22.0,1.26,7.14,3.381,3.253,4.0,2.0,1786.0,1447.0,81.02,392.0,188.0,47.96,12.0,0.0,0.0,3.0,1.0,33.33,33.0,429.0,4323.37,212.0,1987.02,1.0,0.0,8.0,0.0,10.078,9.373,36.0,26.0,123.0,28.0,187.0,109.0,63.0,57.798,188.0,118.0,62.766,8.0,1.0,25.0,1.0,5.0,,,,,,,,,,,
461416,Sheff Utd,7,bws31egwjda253q9lvykgnivo,23.42,Cannon,Thomas,Thomas Cannon,Forward,Sheffield United FC,0,2002-12-28,SHU,anpfg5yoixkfqipv6yj45h3sa,Sheffield United,49,36.0,1721.0,6.0,4.78,1.22,43.0,16.0,13.95,0.11,6.0,4.78,1.22,43.0,16.0,13.95,0.11,1721.0,36.0,7.0,5.0,2.03,0.0,1.058,1.054,2.0,2.0,253.0,143.0,56.52,135.0,70.0,51.85,3.0,0.0,0.0,0.0,0.0,0.0,22.0,49.0,559.27,30.0,395.01,9.0,0.0,2.0,1.0,11.414,13.167,7.0,1.0,25.0,3.0,16.0,68.0,19.0,27.941,159.0,63.0,39.623,2.0,0.0,23.0,0.0,8.0,,,,,,,,,,,
461421,Preston,17,5kq4izdz28qjaxoa6ujclwghj,23.41,Dobbin,Lewis,Lewis Dobbin,Forward,Preston North End FC,0,2003-01-03,PNE,6kxph7ulzz58v8tm3aaomy1ka,Preston North End,107,39.0,2619.0,10.0,9.15,0.85,74.0,23.0,13.51,0.12,10.0,9.15,0.85,74.0,23.0,13.51,0.12,2619.0,39.0,39.0,31.0,5.86,0.0,2.767,2.767,8.0,7.0,539.0,410.0,76.07,281.0,197.0,70.11,22.0,5.0,22.73,3.0,2.0,66.67,39.0,355.0,4719.476,195.0,2409.96,35.0,3.0,21.0,5.0,13.294,12.359,21.0,5.0,97.0,1.0,8.0,235.0,89.0,37.872,61.0,12.0,19.672,2.0,0.0,16.0,0.0,7.0,,,,,,,,,,,
461584,Leicester,27,avxknfz4f6ob0rv9dbnxdzde0,23.62,Marçal-Madivadua,Wanya,Wanya Marçal,Forward,Leicester City FC,0,2002-10-19,LEI,461584,Leicester City,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
461587,Ipswich,20,8b523ujgl21tbc01me65q0aoh,24.52,McAteer,Kasey,Kasey McAteer,Midfielder,Ipswich Town FC,0,2001-11-22,IPS,4w3hixbz661gepdin7ji0flgq,Ipswich Town,40,30.0,1271.0,3.0,3.91,-0.91,30.0,13.0,10.0,0.13,3.0,3.91,-0.91,30.0,13.0,10.0,0.13,1271.0,30.0,23.0,21.0,6.02,4.35,2.953,2.937,1.0,1.0,351.0,265.0,75.5,152.0,104.0,68.42,35.0,6.0,17.14,3.0,2.0,66.67,29.0,141.0,1650.377,61.0,374.43,8.0,0.0,7.0,0.0,11.705,6.138,31.0,2.0,55.0,3.0,9.0,141.0,64.0,45.39,29.0,13.0,44.828,3.0,0.0,24.0,0.0,9.0,,,,,,,,,,,
462387,Ipswich,16,8b523ujgl21tbc01me65q0aoh,24.25,Al Hamadi,Ali Ibrahim Karim Ali,Ali Al Hamadi,Forward,Ipswich Town FC,Striker,2002-03-01,IPS,3a96rdsu1qqtsmiaae10vbyi2,Ipswich Town,40,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,7.0,5.0,71.43,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,50.84,3.0,30.765,0.0,0.0,0.0,0.0,10.168,10.255,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
462425,Blackburn,9,ep3im6aygoatju4u3ws8v3mog,28.49,Gueye,Makhtar,Makhtar Gueye,Forward,Blackburn Rovers FC,Striker,1997-12-04,BLA,28mpvdhcf5jycnaj5kxsdu1yi,Blackburn Rovers,5,16.0,187.0,0.0,1.11,-1.11,8.0,2.0,0.0,0.14,0.0,1.11,-1.11,8.0,2.0,0.0,0.14,187.0,16.0,2.0,2.0,3.7,0.0,0.125,0.125,0.0,0.0,59.0,31.0,52.54,36.0,14.0,38.89,2.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,269.921,9.0,130.2,2.0,0.0,1.0,0.0,14.206,14.467,2.0,1.0,11.0,0.0,2.0,29.0,12.0,41.379,49.0,28.0,57.143,1.0,0.0,6.0,0.0,8.0,,,,,,,,,,,
462437,Sheff Wed,17,1musyruv2ufjrjnj6gvdbr8kt,22.73,McNeill,Charlie,Charlie McNeill,Forward,Sheffield Wednesday FC,Striker,2003-09-09,SHW,1ctamcqwnwsvsbmqaauvov8tm,Sheffield Wednesday,19,40.0,2053.0,4.0,3.89,0.11,38.0,11.0,10.53,0.1,4.0,3.11,0.89,37.0,10.0,10.81,0.08,2053.0,40.0,17.0,13.0,2.47,17.65,1.342,1.126,1.0,1.0,561.0,402.0,71.66,185.0,113.0,61.08,49.0,3.0,6.12,4.0,1.0,25.0,39.0,191.0,2081.52,87.0,733.53,6.0,1.0,6.0,0.0,10.898,8.431,38.0,9.0,89.0,3.0,29.0,178.0,74.0,41.573,60.0,15.0,25.0,3.0,0.0,25.0,0.0,0.0,,,,,,,,,,,
462438,Middlesbrough,17,cq0jd5ztepqjjeikk5trb15vr,22.55,Hamilton,Micah,Micah Hamilton,Forward,Middlesbrough FC,Winger,2003-11-13,MID,3z1ftgox9w7xpd4gaads07h4a,Middlesbrough,25,4.0,50.0,0.0,0.28,-0.28,1.0,0.0,0.0,0.28,0.0,0.28,-0.28,1.0,0.0,0.0,0.28,50.0,4.0,1.0,1.0,5.26,0.0,0.033,0.033,0.0,0.0,19.0,17.0,89.47,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,36.457,2.0,6.09,0.0,0.0,0.0,0.0,7.291,3.045,2.0,0.0,3.0,0.0,1.0,7.0,2.0,28.571,1.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,
462491,Charlton,19,2ezfenuwk3y65p8jdbj55xqt0,21.93,Chambers,Luke,Luke Chambers,Defender,Charlton Athletic FC,0,2004-06-24,CHA,bt4n55baiq4m30oyc0v833omi,Charlton Athletic,33,18.0,1238.0,0.0,0.33,-0.33,7.0,4.0,0.0,0.05,0.0,0.33,-0.33,7.0,4.0,0.0,0.05,1238.0,18.0,7.0,2.0,0.63,57.14,0.8,0.436,1.0,1.0,322.0,255.0,79.19,70.0,42.0,60.0,16.0,3.0,18.75,0.0,0.0,0.0,17.0,74.0,732.844,32.0,298.725,0.0,0.0,0.0,0.0,9.903,9.335,18.0,9.0,63.0,2.0,40.0,52.0,28.0,53.846,24.0,9.0,37.5,4.0,0.0,11.0,0.0,1.0,,,,,,,,,,,
462635,Hull,21,f0figafm2v9h8ofo6slajj7xf,24.08,Gelhardt,Joe,Joe Gelhardt,Forward,Hull City AFC,Striker,2002-05-04,HUL,3ojnucluy7h8fgk2myyo0zx4a,Hull City,88,42.0,2939.0,15.0,11.45,3.55,82.0,38.0,18.29,0.14,14.0,9.87,4.13,80.0,36.0,17.5,0.12,2939.0,42.0,34.0,24.0,3.08,17.65,4.159,2.84,4.0,3.0,820.0,605.0,73.78,369.0,244.0,66.12,16.0,2.0,12.5,9.0,2.0,22.22,42.0,310.0,3263.323,155.0,1306.2,31.0,6.0,12.0,1.0,10.527,8.427,55.0,18.0,132.0,2.0,24.0,332.0,160.0,48.193,124.0,33.0,26.613,6.0,0.0,36.0,0.0,4.0,,,,,,,,,,,
463210,Southampton,24,d5ydtvt96bv7fq04yqm2w2632,22.57,Charles,Shea,Shea Charles,Midfielder,Southampton FC,Defensive Midfielder,2003-11-05,SOU,adjp65lxg00oauk1a9r024qqy,Southampton,20,33.0,2234.0,4.0,3.01,0.99,39.0,17.0,10.26,0.08,4.0,3.01,0.99,39.0,17.0,10.26,0.08,2234.0,33.0,27.0,23.0,1.81,7.41,3.034,2.922,2.0,2.0,1292.0,1096.0,84.83,453.0,355.0,78.37,15.0,4.0,26.67,6.0,4.0,66.67,33.0,351.0,3813.832,184.0,2041.41,11.0,0.0,8.0,1.0,10.866,11.095,52.0,30.0,143.0,8.0,49.0,204.0,117.0,57.353,71.0,39.0,54.93,6.0,0.0,35.0,1.0,0.0,,,,,,,,,,,
464599,Watford,5,4t83rqbdbekinxl5fz2ygsyta,25.01,Kyprianou,Hector,Hector Kyprianou,Midfielder,Watford FC,0,2001-05-27,WAT,ewtroels9b5fc9hv9c2laj90q,Watford,57,25.0,1914.0,0.0,0.57,-0.57,6.0,2.0,0.0,0.09,0.0,0.57,-0.57,6.0,2.0,0.0,0.09,1914.0,25.0,7.0,6.0,0.7,0.0,0.631,0.629,1.0,0.0,872.0,750.0,86.01,183.0,131.0,71.58,0.0,0.0,0.0,0.0,0.0,0.0,21.0,156.0,1609.2,83.0,783.09,0.0,0.0,0.0,0.0,10.315,9.435,27.0,30.0,73.0,5.0,50.0,122.0,65.0,53.279,76.0,47.0,61.842,8.0,0.0,32.0,0.0,0.0,,,,,,,,,,,
465276,Sheff Utd,3,bws31egwjda253q9lvykgnivo,25.75,McCallum,Sam,Sam McCallum,Defender,Sheffield United FC,Full Back,2000-09-02,SHU,4wiondmvhv7loiwvu76iqzwq2,Sheffield United,49,20.0,1208.0,1.0,1.36,-0.36,18.0,8.0,5.56,0.08,1.0,1.36,-0.36,18.0,8.0,5.56,0.08,1208.0,20.0,28.0,12.0,2.42,53.57,3.279,1.537,1.0,0.0,512.0,342.0,66.8,198.0,100.0,50.51,29.0,5.0,17.24,2.0,1.0,50.0,18.0,105.0,1115.091,62.0,621.6,2.0,0.0,3.0,0.0,10.62,10.026,26.0,28.0,57.0,9.0,53.0,77.0,55.0,71.429,80.0,50.0,62.5,2.0,0.0,6.0,0.0,1.0,,,,,,,,,,,
465387,Sheff Utd,27,bws31egwjda253q9lvykgnivo,22.95,Barry,Louie,Louie Barry,Forward,Sheffield United FC,0,2003-06-21,SHU,9y8gvjzrsvgxkcfvq99mivdyi,Sheffield United,49,9.0,449.0,0.0,0.4,-0.4,6.0,2.0,0.0,0.07,0.0,0.4,-0.4,6.0,2.0,0.0,0.07,449.0,9.0,6.0,2.0,1.85,66.67,0.334,0.152,0.0,0.0,110.0,92.0,83.64,56.0,45.0,80.36,18.0,0.0,0.0,0.0,0.0,0.0,8.0,59.0,838.647,34.0,422.94,4.0,0.0,1.0,0.0,14.214,12.439,7.0,0.0,15.0,0.0,2.0,37.0,13.0,35.135,7.0,1.0,14.286,1.0,0.0,3.0,0.0,2.0,,,,,,,,,,,
465390,Coventry,20,dacoc20k0n3fxu4zek8wufmko,23.61,Kesler-Hayden,Kaine,Kaine Kesler-Hayden,Defender,Coventry City FC,Full Back,2002-10-23,COV,9113pwqlypdndlgllg4leui,Coventry City,9,22.0,585.0,2.0,0.83,1.17,9.0,3.0,22.22,0.09,2.0,0.83,1.17,9.0,3.0,22.22,0.09,585.0,22.0,7.0,6.0,2.23,0.0,0.992,0.991,1.0,1.0,271.0,221.0,81.55,103.0,78.0,75.73,11.0,2.0,18.18,0.0,0.0,0.0,15.0,94.0,1033.446,55.0,428.61,1.0,0.0,5.0,0.0,10.994,7.793,19.0,8.0,37.0,2.0,27.0,66.0,39.0,59.091,22.0,10.0,45.455,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,
465525,Hull,8,f0figafm2v9h8ofo6slajj7xf,24.29,Matazo,Eliot,Eliot Matazo,Midfielder,Hull City AFC,0,2002-02-15,HUL,28s6z18rcl9v8561yzu7m0voq,Hull City,88,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
466148,Watford,15,4t83rqbdbekinxl5fz2ygsyta,24.04,Bove,Edoardo,Edoardo Bove,Midfielder,Watford FC,0,2002-05-16,WAT,4cu8rbv55v6f6jiq50c4xatqs,Watford,57,11.0,269.0,1.0,1.07,-0.07,3.0,1.0,33.33,0.36,1.0,1.07,-0.07,3.0,1.0,33.33,0.36,269.0,11.0,4.0,4.0,4.17,0.0,0.114,0.113,0.0,0.0,103.0,80.0,77.67,36.0,24.0,66.67,3.0,0.0,0.0,1.0,0.0,0.0,10.0,26.0,233.739,15.0,90.3,0.0,0.0,1.0,0.0,8.99,6.02,12.0,3.0,18.0,0.0,3.0,45.0,19.0,42.222,11.0,2.0,18.182,2.0,0.0,8.0,0.0,1.0,,,,,,,,,,,
466937,Portsmouth,29,80jtkz2echk6yyyb9e2595cxr,22.71,Blair,Harvey,Harvey Blair,Forward,Portsmouth FC,Winger,2003-09-14,POR,ejs5z02c5ei9n7g25994xkacq,Portsmouth,47,15.0,480.0,0.0,0.24,-0.24,4.0,1.0,0.0,0.06,0.0,0.24,-0.24,4.0,1.0,0.0,0.06,480.0,15.0,6.0,5.0,8.93,0.0,0.16,0.159,1.0,1.0,56.0,42.0,75.0,27.0,19.0,70.37,25.0,1.0,4.0,0.0,0.0,0.0,14.0,70.0,878.473,50.0,597.975,1.0,0.0,2.0,1.0,12.55,11.96,7.0,1.0,14.0,0.0,3.0,77.0,30.0,38.961,18.0,4.0,22.222,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,
